seed,variable,mean_weight
13,LBXD05LA,0.03498201900447424
13,LBX194LA,0.020214455563571137
13,LBX074LA,0.014759454480659047
13,LBX170LA,0.010163489639629352
13,LBXD03LA,0.0037536740655557854
13,LBXD07LA,0.002457638755717559
13,LBX187LA,0.002403970675522082
14,LBX194LA,0.2186524987306912
14,LBX074LA,0.20394813669160824
14,LBXF03LA,0.18338369306794428
14,LBX099LA,0.1028548086023186
14,LBXPCBLA,0.07502531479657748
14,LBXF08LA,0.05528502884404444
14,LBX118LA,0.03962218365422563
14,LBXHXCLA,0.03181170082134035
14,LBXD03LA,0.023498274958024378
14,LBX153LA,0.021948680189776144
14,LBX170LA,0.016748728326784444
14,LBXF04LA,0.016635131878406574
14,LBX187LA,0.004344557482199917
14,LBX138LA,0.002392945415790107
14,LBXD07LA,0.0021643738841654954
14,LBX180LA,5.614375833578049e-4
14,LBXF05LA,5.61269235266328e-4
14,LBXD05LA,5.612358374785911e-4
15,LBXPCBLA,0.4110653977191228
15,LBX099LA,0.15220561930594576
15,LBXHXCLA,0.07263159841264998
15,LBX153LA,0.06986807955739192
15,LBXF08LA,0.06080340759093801
15,LBX138LA,0.052651266264279885
15,LBXF03LA,0.04357506927280591
15,LBXD07LA,0.04014018095935988
15,LBXD03LA,0.02395060729807097
15,LBX194LA,0.01674579884622534
15,LBXD05LA,0.01446094028104992
15,LBX074LA,0.012669927446565027
15,LBXF05LA,0.008818138430434393
15,LBX118LA,0.008808894583950998
15,LBX170LA,0.005256202059149334
15,LBXF04LA,0.002876068446869193
15,LBX180LA,0.0017364628639663152
15,LBX187LA,0.0017363406612277415
16,LBXF03LA,0.34154919280313395
16,LBX194LA,0.11782451169582411
16,LBX118LA,0.11675325842284572
16,LBX187LA,0.09297649627926875
16,LBXPCBLA,0.05747604666316696
16,LBXF05LA,0.04899546563991906
16,LBX153LA,0.04637482120311016
16,LBX074LA,0.04229499187833542
16,LBX138LA,0.03631765107606102
16,LBX099LA,0.03371303791454466
16,LBXHXCLA,0.02866674340105173
16,LBXF08LA,0.014994101156697807
16,LBX180LA,0.010611444411954649
16,LBX170LA,0.004734676048627532
16,LBXD05LA,0.004176328227107701
16,LBXF04LA,0.0013955559582570036
16,LBXD03LA,5.728864426565245e-4
16,LBXD07LA,5.727907774372531e-4
17,LBXF03LA,0.41904932946267603
17,LBX099LA,0.1907213544380339
17,LBXD05LA,0.07880788730504071
17,LBXF08LA,0.06815608926044495
17,LBXHXCLA,0.0656399646124601
17,LBXF04LA,0.048780795451109506
17,LBXD07LA,0.034240045047444885
17,LBXPCBLA,0.026294538444327928
17,LBX118LA,0.025982394046944295
17,LBXD03LA,0.013873570660534068
17,LBX194LA,0.007602323840802692
17,LBXF05LA,0.005341962030272761
17,LBX138LA,0.004917253590059973
17,LBX074LA,0.0038080974796981006
17,LBX170LA,0.003046623068986153
17,LBX180LA,0.0014924790547057383
17,LBX153LA,0.001122760651075991
17,LBX187LA,0.0011225315553822308
18,LBXF03LA,0.2757780009154343
18,LBX118LA,0.2578766692272872
18,LBXF08LA,0.19134525792658516
18,LBX153LA,0.05165185528085361
18,LBX074LA,0.05093019716328172
18,LBX099LA,0.050011248319128836
18,LBX194LA,0.0337080001844638
18,LBXPCBLA,0.03241358394948239
18,LBX138LA,0.022281341636277287
18,LBXHXCLA,0.01886239080739351
18,LBXF04LA,0.007649939937675195
18,LBX187LA,0.0033873027602206287
18,LBXF05LA,0.0019378738303531251
18,LBXD05LA,0.001595893982209968
18,LBX180LA,5.702832807228773e-4
18,LBXD03LA,7.381308290195536e-8
18,LBX170LA,6.674162211153921e-8
18,LBXD07LA,2.0243924352893697e-8
19,LBX099LA,0.3436038417060927
19,LBXF03LA,0.17415147412100668
19,LBXF08LA,0.11498805177348338
19,LBX118LA,0.0869757430239225
19,LBXHXCLA,0.07597196161154773
19,LBX180LA,0.05717038508798201
19,LBX074LA,0.0348777555934306
19,LBXPCBLA,0.02872651963477318
19,LBX138LA,0.028422428726695
19,LBX194LA,0.021448637225883846
19,LBXF04LA,0.015999957897239146
19,LBXF05LA,0.00992888343132362
19,LBXD05LA,0.0026525372479056885
19,LBXD07LA,0.002202802932416252
19,LBX153LA,0.0020386443579418737
19,LBXD03LA,8.400495188454917e-4
19,LBX187LA,1.7476803911832754e-7
19,LBX170LA,1.5134147090153982e-7
20,LBXPCBLA,0.2353903253932962
20,LBXHXCLA,0.16480783121533513
20,LBXF03LA,0.1282690317714589
20,LBXD03LA,0.07214885278257206
20,LBXF08LA,0.07160107025422274
20,LBX074LA,0.06978783592464524
20,LBX099LA,0.06390853897266366
20,LBXF05LA,0.06381471310561002
20,LBX118LA,0.06255418177532394
20,LBXF04LA,0.03288287945403542
20,LBX194LA,0.028430650247067143
20,LBXD05LA,0.0063326564792113285
20,LBX138LA,7.072170328782928e-5
20,LBX170LA,1.9062987013788633e-7
20,LBX153LA,1.7143398723823895e-7
20,LBX180LA,1.4429171334336722e-7
20,LBX187LA,1.1675280906194003e-7
20,LBXD07LA,8.781289060459918e-8
21,LBXF03LA,0.3023658857791515
21,LBX118LA,0.22304418136991774
21,LBXHXCLA,0.11266713005116642
21,LBXF08LA,0.1047890464560714
21,LBXPCBLA,0.08544822093266241
21,LBX194LA,0.04075679502098791
21,LBX099LA,0.02696350950670835
21,LBXD05LA,0.022859118407815418
21,LBX138LA,0.01923355014774969
21,LBX187LA,0.015223025599644729
21,LBX153LA,0.011240161993992982
21,LBX170LA,0.01085704466292699
21,LBXF04LA,0.010172346253937441
21,LBXD03LA,0.005289966827683845
21,LBX074LA,0.0042272805418079856
21,LBXD07LA,0.0025946266602825396
21,LBX180LA,0.0011341395708659955
21,LBXF05LA,0.0011339702166238072
22,LBXF08LA,0.23017659175694885
22,LBXD03LA,0.14179888815549613
22,LBX074LA,0.09743433153037294
22,LBXF04LA,0.09260738405487778
22,LBX118LA,0.08487425912120622
22,LBXPCBLA,0.08285135334283891
22,LBX099LA,0.07667172769935476
22,LBXHXCLA,0.051162088086319994
22,LBX194LA,0.04142917140019968
22,LBXF03LA,0.03266319994105412
22,LBX153LA,0.024115425013178225
22,LBXD07LA,0.02335617537905649
22,LBXD05LA,0.008426217462328238
22,LBX187LA,0.006166284162849295
22,LBXF05LA,0.0029441703334856786
22,LBX180LA,0.0017056010448366322
22,LBX138LA,0.0014775105102842055
22,LBX170LA,1.3962100531185955e-4
23,LBXF03LA,0.268802213152237
23,LBX099LA,0.1769627608760285
23,LBXHXCLA,0.16045033911723533
23,LBX118LA,0.09996262105023013
23,LBXF04LA,0.0649047590717751
23,LBX074LA,0.04268258014649869
23,LBX194LA,0.041539007386879545
23,LBXPCBLA,0.028376052835640576
23,LBX153LA,0.02800733097260589
23,LBXF08LA,0.023160897806989548
23,LBXD03LA,0.016792596523317667
23,LBX138LA,0.012952116724170525
23,LBX170LA,0.01107846762549249
23,LBXD07LA,0.007244724509330547
23,LBXD05LA,0.006563307353090971
23,LBX187LA,0.005839844097857091
23,LBXF05LA,0.0025968337095836733
23,LBX180LA,0.0020835470410367346
24,LBXF03LA,0.21411929328904122
24,LBXHXCLA,0.21287778694549486
24,LBX138LA,0.21094863014172072
24,LBXPCBLA,0.10557461798012963
24,LBX099LA,0.06456319207074135
24,LBX194LA,0.05326987421584773
24,LBXF08LA,0.051394089249574615
24,LBXF05LA,0.04229824855926079
24,LBXF04LA,0.01158765166072059
24,LBX187LA,0.0067027050288921315
24,LBX153LA,0.005526496951114442
24,LBX170LA,0.005352889868407666
24,LBXD05LA,0.005300124037891531
24,LBXD03LA,0.0038006814133099667
24,LBX118LA,0.0030187241663430136
24,LBX074LA,0.0017935454032143136
24,LBXD07LA,0.0010031171303254787
24,LBX180LA,8.683318879791682e-4
25,LBXF03LA,0.37680622794525714
25,LBX194LA,0.11454275916641952
25,LBX118LA,0.09662569778343028
25,LBXHXCLA,0.09327203005735402
25,LBXF08LA,0.0928463215157906
25,LBXPCBLA,0.07259620560911405
25,LBX074LA,0.06247741358472115
25,LBXF05LA,0.02786035671170266
25,LBXF04LA,0.022018852713817115
25,LBXD03LA,0.01678466933310108
25,LBX099LA,0.012422449613256918
25,LBX170LA,0.004368784207990267
25,LBXD05LA,0.0015809345597964477
25,LBX187LA,0.0013523832390150267
25,LBX153LA,0.0011112886992343486
25,LBX180LA,0.0011112477466613628
25,LBX138LA,0.0011112288158613849
25,LBXD07LA,0.0011111486974767716
26,LBXF03LA,0.5050012814506644
26,LBX099LA,0.13472493615628794
26,LBX118LA,0.0967343616751121
26,LBXHXCLA,0.07826291881702183
26,LBX074LA,0.05199067811774516
26,LBXF08LA,0.03564929937864692
26,LBXF04LA,0.032936161249545556
26,LBXF05LA,0.017606422189601196
26,LBXPCBLA,0.014658569348587626
26,LBXD03LA,0.011984938304276202
26,LBX194LA,0.008797141794871875
26,LBX138LA,0.007351719794868961
26,LBXD05LA,0.002441805167076775
26,LBXD07LA,0.0016231619419928838
26,LBX153LA,2.360991218027904e-4
26,LBX187LA,1.7756383468383447e-7
26,LBX170LA,1.7082752355324191e-7
26,LBX180LA,1.571005395364653e-7
27,LBXF03LA,0.23311556370726813
27,LBXPCBLA,0.21641791421055376
27,LBX074LA,0.15839125668055928
27,LBX118LA,0.11486473010424152
27,LBXF08LA,0.11451648507402376
27,LBX099LA,0.04457617225542421
27,LBXD05LA,0.028280941815191526
27,LBX153LA,0.019187234978652858
27,LBX138LA,0.01789791017141001
27,LBX187LA,0.015393874575763961
27,LBXHXCLA,0.01033389150003719
27,LBX194LA,0.008889012504189423
27,LBXF04LA,0.006147781114595109
27,LBXD07LA,0.005516979456248286
27,LBX180LA,0.0038866594055839998
27,LBX170LA,0.0014489598903442511
27,LBXD03LA,5.673241611876376e-4
27,LBXF05LA,5.673083947251046e-4
28,LBXF03LA,0.4932731675052964
28,LBX138LA,0.1303745738986904
28,LBX099LA,0.08589399152610677
28,LBXF05LA,0.07435639830409192
28,LBX118LA,0.06131169670999265
28,LBXPCBLA,0.02820336827806723
28,LBXF04LA,0.024381730618658694
28,LBXD05LA,0.02358792020184109
28,LBX074LA,0.02358648391664939
28,LBXHXCLA,0.01662446265584395
28,LBXD03LA,0.008437572732386699
28,LBXF08LA,0.006269073195336831
28,LBX153LA,0.005949214679521834
28,LBX194LA,0.004753360922987552
28,LBXD07LA,0.0037373376481779253
28,LBX170LA,0.0030865733788896094
28,LBX180LA,0.0030865464086950187
28,LBX187LA,0.003086527418766067
29,LBXF03LA,0.39529136785715313
29,LBXF08LA,0.2937576131076929
29,LBX099LA,0.16484958647076584
29,LBX118LA,0.05224556019177506
29,LBXF04LA,0.027716716969337862
29,LBXHXCLA,0.023356140957379007
29,LBXPCBLA,0.017196062999087745
29,LBXF05LA,0.007302147669662074
29,LBXD05LA,0.004602127964566852
29,LBX187LA,0.00400782249963779
29,LBX194LA,0.0031685852402146596
29,LBXD03LA,0.003137549151391491
29,LBX138LA,5.615018263446112e-4
29,LBX153LA,5.615002355291228e-4
29,LBX170LA,5.614830143227709e-4
29,LBX074LA,5.614472262613143e-4
29,LBX180LA,5.614298696489349e-4
29,LBXD07LA,5.613567492292638e-4
30,LBX194LA,0.3317243390962691
30,LBX153LA,0.09602242189540326
30,LBX187LA,0.09320334222349698
30,LBXHXCLA,0.07164948065915022
30,LBXF08LA,0.07025647343196968
30,LBX170LA,0.06538356136801327
30,LBX074LA,0.05065875667637697
30,LBXF03LA,0.044055234080668824
30,LBX099LA,0.04307368561887677
30,LBXPCBLA,0.02948736052679942
30,LBX118LA,0.02841562846882609
30,LBXF04LA,0.021256625589166012
30,LBXF05LA,0.013819262425766143
30,LBX180LA,0.013629886421522562
30,LBXD03LA,0.01194027924305424
30,LBXD07LA,0.008075951406103697
30,LBX138LA,0.007086713909821775
30,LBXD05LA,2.6099695871570317e-4
31,LBXF03LA,0.3534162736147198
31,LBX099LA,0.2703729807837202
31,LBXPCBLA,0.07665874215754889
31,LBXF08LA,0.07535218232963083
31,LBX074LA,0.052481590065897
31,LBXHXCLA,0.030556995104230582
31,LBXD07LA,0.022320518542680575
31,LBX138LA,0.01972006392894356
31,LBX170LA,0.017125225404801683
31,LBXD05LA,0.012131781929917687
31,LBXD03LA,0.011090614313697721
31,LBX118LA,0.01101422798709967
31,LBX194LA,0.010452272212613556
31,LBXF05LA,0.009376339701535246
31,LBX187LA,0.008582831709442065
31,LBX180LA,0.00761196468107258
31,LBX153LA,0.007290893329346324
31,LBXF04LA,0.0044445022031026436
32,LBX099LA,0.12950576914771195
32,LBXF08LA,0.10852303113491454
32,LBXD05LA,0.10201346290338296
32,LBX118LA,0.09929724897686282
32,LBXPCBLA,0.09460862913680389
32,LBXF05LA,0.0843376578516801
32,LBXHXCLA,0.07841907371599928
32,LBXF04LA,0.05119680792932131
32,LBXF03LA,0.04148359298950352
32,LBX074LA,0.03563202808198677
32,LBX194LA,0.03562663677804364
32,LBX187LA,0.033388254927963844
32,LBXD03LA,0.03046473864134008
32,LBX170LA,0.026802601108806234
32,LBX138LA,0.0233163555838444
32,LBX153LA,0.013916177641634707
32,LBXD07LA,0.010356711038697832
32,LBX180LA,0.0011112224115021319
33,LBXF03LA,0.2889796282707822
33,LBX194LA,0.1265400809619549
33,LBXHXCLA,0.10583112573881312
33,LBXPCBLA,0.10502971438338066
33,LBXF05LA,0.08388631199042541
33,LBX153LA,0.049649140536578415
33,LBXF08LA,0.04769518357776779
33,LBXD05LA,0.044899932889115965
33,LBX187LA,0.028225503126011964
33,LBX074LA,0.02684910825920116
33,LBX099LA,0.021388240352930823
33,LBXF04LA,0.01779581903618801
33,LBX180LA,0.015335135077816468
33,LBX138LA,0.011638012422759261
33,LBX118LA,0.010785555212595653
33,LBXD03LA,0.010739380595498643
33,LBX170LA,0.003307435435538267
33,LBXD07LA,0.0014246921326412849
34,LBXF03LA,0.39059431202107425
34,LBX099LA,0.16734635934590655
34,LBXPCBLA,0.1600364975465873
34,LBXF08LA,0.07328285410204531
