seed,variable,mean_weight
564,LBX138LA,3.081196318618997e-4
564,LBX153LA,2.4104573605603594e-7
564,LBX194LA,2.3155858219980396e-7
564,LBX180LA,2.0769277650603176e-7
564,LBX187LA,1.9786548340522465e-7
564,LBX170LA,1.852792375350247e-7
564,LBXD07LA,1.0735916311606516e-7
564,LBXD05LA,8.891526345973566e-8
332,LBXF03LA,0.22894693411144226
332,LBX074LA,0.11216156158133023
332,LBXF04LA,0.10255418480285897
332,LBXHXCLA,0.09389257195191579
332,LBXF08LA,0.0864128355815445
332,LBXD05LA,0.07888606886554743
332,LBX099LA,0.078236115666799
332,LBXPCBLA,0.06400498208221257
332,LBX118LA,0.05390412146223307
332,LBXD03LA,0.029506667944806046
332,LBX138LA,0.025744999387589184
332,LBX153LA,0.02014520586421687
332,LBXF05LA,0.009568992148810256
332,LBX187LA,0.008240598053513605
332,LBX170LA,0.003822934672563476
332,LBXD07LA,0.002240774562691269
332,LBX194LA,0.00173032563909019
332,LBX180LA,1.2562083531110694e-7
284,LBXPCBLA,0.2182624303953325
284,LBXF08LA,0.12972785238914902
284,LBXF03LA,0.12373077857291767
284,LBX099LA,0.09748553606919894
284,LBX153LA,0.0917994182699474
284,LBXHXCLA,0.08585800196888792
284,LBX194LA,0.057369894674594725
284,LBXF04LA,0.05133060385683696
284,LBXF05LA,0.03723773162763721
284,LBX138LA,0.03411648492953153
284,LBX118LA,0.029597795932750373
284,LBXD03LA,0.028965397413566168
284,LBX187LA,0.007116874690279464
284,LBXD05LA,0.004288365388607522
284,LBX170LA,0.0031122500008608847
284,LBX180LA,2.456399584868884e-7
284,LBX074LA,1.7101633797196928e-7
284,LBXD07LA,1.67163605375082e-7
693,LBX074LA,0.2933445597277422
693,LBXF03LA,0.22072518835148705
693,LBXF05LA,0.18221670951882896
693,LBX118LA,0.05809883627770031
693,LBXF08LA,0.05293144865750866
693,LBX099LA,0.04963942722581267
693,LBXF04LA,0.04475817831596407
693,LBXPCBLA,0.042932956994533415
693,LBXHXCLA,0.027536069923036588
693,LBXD05LA,0.013401463646586861
693,LBXD03LA,0.011285660770421462
693,LBXD07LA,0.003128330102441657
693,LBX194LA,2.2497624704459497e-7
693,LBX187LA,2.185350886129508e-7
693,LBX153LA,2.0292094315488593e-7
693,LBX138LA,1.9328536059629005e-7
693,LBX180LA,1.6807619493339576e-7
693,LBX170LA,1.6269410253751346e-7
288,LBXF03LA,0.2594409989958396
288,LBXPCBLA,0.1955162280421294
288,LBXHXCLA,0.14911507382218153
288,LBX099LA,0.08811620268377243
288,LBXF04LA,0.08357144138587785
288,LBXD03LA,0.06778467099742685
288,LBXF08LA,0.05684444275883165
288,LBX118LA,0.043925136298815955
288,LBXD07LA,0.019299988682905583
288,LBXF05LA,0.018903320645119553
288,LBX187LA,0.007207237969829293
288,LBX138LA,0.0036787010059347487
288,LBX194LA,0.002718872595160581
288,LBX074LA,0.0017080144726355322
288,LBX170LA,0.0010973458144106993
288,LBXD05LA,0.0010718056495487127
288,LBX180LA,2.667697323252365e-7
288,LBX153LA,2.514098473158542e-7
70,LBX118LA,0.3416260290939172
70,LBXF08LA,0.1885576167225455
70,LBXF03LA,0.13107870521279566
70,LBXPCBLA,0.10414562572705656
70,LBXHXCLA,0.05276420964420542
70,LBXF05LA,0.04915579872859524
70,LBXD05LA,0.036899406105541495
70,LBX074LA,0.026927880516904708
70,LBXD03LA,0.017609407151850495
70,LBXF04LA,0.01209501501974449
70,LBX194LA,0.01052675135532996
70,LBX099LA,0.009998884597757282
70,LBX153LA,0.007287725678516882
70,LBX170LA,0.006035940089019226
70,LBX187LA,0.004054598442981513
70,LBX180LA,0.0012361794593823729
70,LBX138LA,1.526273108621028e-7
70,LBXD07LA,7.382654504484758e-8
591,LBXF03LA,0.2033121743533314
591,LBXF05LA,0.19143216314383404
591,LBX074LA,0.163560457203308
591,LBX194LA,0.15596115086668755
591,LBXPCBLA,0.09433214086634864
591,LBX099LA,0.05319547575539075
591,LBXF08LA,0.04329809384667385
591,LBXF04LA,0.0321671308769379
591,LBX138LA,0.019422834055247376
591,LBXHXCLA,0.01663950688580678
591,LBXD05LA,0.010284696832402416
591,LBX187LA,0.006227969094591621
591,LBX118LA,0.00495825418301107
591,LBX153LA,0.002514532050021978
591,LBXD03LA,0.0024912290696626352
591,LBX170LA,2.020066135619384e-4
591,LBX180LA,1.282852928128687e-7
591,LBXD07LA,5.601788998349222e-8
777,LBXF03LA,0.22989703458131575
777,LBXHXCLA,0.22167516802247186
777,LBX118LA,0.13771267430594114
777,LBXPCBLA,0.0996741616074681
777,LBXD03LA,0.08331616936541808
777,LBXF08LA,0.060862989816497286
777,LBX138LA,0.03492014092796363
777,LBXD05LA,0.021499216455218826
777,LBX099LA,0.020598076136426613
777,LBXF05LA,0.015268552113632313
777,LBXF04LA,0.014596321444562733
777,LBX194LA,0.01404335959062799
777,LBXD07LA,0.01337057718669804
777,LBX170LA,0.010020402647724653
777,LBX153LA,0.009650246692557013
777,LBX187LA,0.00911176501974508
777,LBX074LA,0.003782565481565977
777,LBX180LA,5.786041660013324e-7
306,LBXF03LA,0.15061531744446646
306,LBXPCBLA,0.13457667631354814
306,LBX099LA,0.10521337346922717
306,LBX074LA,0.10131077675637452
306,LBX118LA,0.09655963282368495
306,LBXF08LA,0.08937306543995685
306,LBXHXCLA,0.08204978820976021
306,LBX194LA,0.07463380287624612
306,LBX153LA,0.06883001865745804
306,LBXD05LA,0.03344015748358348
306,LBX138LA,0.03303100354012468
306,LBXF05LA,0.013109503580036645
306,LBXF04LA,0.009997691193509298
306,LBX187LA,0.003810080091864332
306,LBXD03LA,0.003448241106886391
306,LBX170LA,4.912728400434384e-7
306,LBX180LA,2.780937395619672e-7
306,LBXD07LA,1.0164669299169478e-7
575,LBXPCBLA,0.23624469576440532
575,LBX187LA,0.1662868624398532
575,LBXF03LA,0.15533659904546765
575,LBXHXCLA,0.12206975706714449
575,LBX194LA,0.07919022375289976
575,LBX180LA,0.03932833304588664
575,LBXD05LA,0.03620446359776338
575,LBX118LA,0.03270498371685697
575,LBXD03LA,0.031794992828200065
575,LBX099LA,0.022068085702923842
575,LBX138LA,0.0197750797730016
575,LBX170LA,0.01883658745375558
575,LBXF08LA,0.015436975682447864
575,LBXF04LA,0.011993928196566151
575,LBXF05LA,0.009178077574980166
575,LBX074LA,0.003284793399375486
575,LBX153LA,2.6488713115005403e-4
575,LBXD07LA,6.738273217325687e-7
749,LBXHXCLA,0.21330869563594376
749,LBX138LA,0.16454902632681162
749,LBXF03LA,0.12111993490810971
749,LBXF08LA,0.10988845797799016
749,LBX099LA,0.10982098230372367
749,LBX194LA,0.10127352617438924
749,LBX118LA,0.04760726975555124
749,LBXF05LA,0.022641723523258356
749,LBXPCBLA,0.02008575911313634
749,LBXF04LA,0.019041157090346674
749,LBXD05LA,0.018953570920631914
749,LBXD03LA,0.018564024785898192
749,LBX187LA,0.010066383849288279
749,LBX170LA,0.009637096023938403
749,LBX074LA,0.005795287192773616
749,LBXD07LA,0.004643715388520244
749,LBX153LA,0.002281988407177203
749,LBX180LA,7.214006225117547e-4
207,LBXPCBLA,0.2641781787954079
207,LBXF03LA,0.18442869910830637
207,LBXHXCLA,0.18059157034486265
207,LBXF04LA,0.11642254228309452
207,LBX074LA,0.04687796184463527
207,LBX170LA,0.03973980724305655
207,LBX118LA,0.03936755822601901
207,LBX194LA,0.03296410084543234
207,LBX099LA,0.025374772407973877
207,LBXF05LA,0.024758827289555696
207,LBX153LA,0.015902820131570353
207,LBX138LA,0.01097574854344198
207,LBXF08LA,0.00816485480710715
207,LBX187LA,0.006108561194017847
207,LBX180LA,0.0034201352017117813
207,LBXD03LA,7.235865243907509e-4
207,LBXD07LA,1.7488719357993837e-7
207,LBXD05LA,1.0032222186132906e-7
529,LBX099LA,0.18366548258448204
529,LBXF08LA,0.17379818780002548
529,LBXF03LA,0.13990203418776795
529,LBX138LA,0.1301494704538801
529,LBX194LA,0.11715445443286397
529,LBX118LA,0.07150290948385077
529,LBX187LA,0.04700139218334019
529,LBX074LA,0.04629482685921178
529,LBXPCBLA,0.030753010426613294
529,LBX153LA,0.0264052311706001
529,LBXD03LA,0.010896471751627425
529,LBXD05LA,0.00744288476335527
529,LBX170LA,0.00522435201062976
529,LBXF05LA,0.004716753598577084
529,LBXHXCLA,0.0036104942203586464
529,LBXF04LA,0.0014818648637339826
529,LBX180LA,1.3849513839377463e-7
529,LBXD07LA,4.0713943397905024e-8
11,LBXPCBLA,0.2783560969816373
11,LBXF03LA,0.1879056975454594
11,LBXHXCLA,0.1587917937748856
11,LBXF08LA,0.12626101174817447
11,LBXF04LA,0.08318987731793517
11,LBX099LA,0.0590831068560231
11,LBX194LA,0.02575810314997953
11,LBXD03LA,0.023475704778266868
11,LBX118LA,0.016775810384839735
11,LBXD07LA,0.012242510781570215
11,LBXD05LA,0.0083884694689482
11,LBX187LA,0.00812421079981774
11,LBXF05LA,0.004115423040003767
11,LBX180LA,0.0033703239704579698
11,LBX138LA,0.0021591565889071468
11,LBX074LA,0.001955274035038151
11,LBX153LA,4.6751542790486935e-5
11,LBX170LA,6.772352653517289e-7
742,LBXF03LA,0.45428048412101923
742,LBXF08LA,0.10318541230682561
742,LBX099LA,0.09268408763632739
742,LBXHXCLA,0.08072605184722875
742,LBXD05LA,0.0763732058232849
742,LBXD07LA,0.039874336411923325
742,LBX194LA,0.02983650431684189
742,LBXPCBLA,0.026384628727626903
742,LBXF04LA,0.022065493717809883
742,LBXD03LA,0.019502809870941714
742,LBX118LA,0.010848270683351112
742,LBX153LA,0.009801103178666795
742,LBX138LA,0.009549213547308378
742,LBX187LA,0.007305487527245899
742,LBX074LA,0.006631633743125868
742,LBXF05LA,0.006219642796419368
742,LBX170LA,0.004731218162043867
742,LBX180LA,4.155820110323472e-7
841,LBXF08LA,0.15000315995857738
841,LBXF03LA,0.13722964366853804
841,LBX099LA,0.12329553228996055
841,LBXPCBLA,0.11199684815773778
841,LBX187LA,0.08563458323793491
841,LBXD05LA,0.08106202978462473
841,LBXHXCLA,0.07132723134092843
841,LBX153LA,0.06148577531518486
841,LBX138LA,0.05089505803075601
841,LBX074LA,0.0322497328171397
841,LBXF05LA,0.029291066311258527
841,LBX170LA,0.028109512191355986
841,LBX194LA,0.015559435350890436
841,LBX118LA,0.015292602492003543
841,LBXD07LA,0.00422076872380888
841,LBXF04LA,0.0013770572084680942
841,LBX180LA,9.697698610237144e-4
841,LBXD03LA,1.9325980516723208e-7
34,LBXF03LA,0.49120016057190286
34,LBXPCBLA,0.19384731289708262
34,LBX194LA,0.08229539035031269
34,LBXHXCLA,0.046296225574809564
34,LBXD07LA,0.029310149973092357
34,LBX099LA,0.02522969570279158
34,LBX138LA,0.024345125532769542
34,LBXF08LA,0.021636858260700397
34,LBXF05LA,0.017489153186046585
34,LBXF04LA,0.013166960201727623
34,LBXD05LA,0.013035894724149833
34,LBX187LA,0.011768725483657556
34,LBX074LA,0.010893717067417798
34,LBXD03LA,0.010193974877986475
34,LBX180LA,0.005067163063637929
34,LBX170LA,0.0035697812372673227
34,LBX118LA,6.531882029245443e-4
34,LBX153LA,5.230917226407813e-7
811,LBXF03LA,0.283024387003605
811,LBXF08LA,0.2493345310644983
811,LBX138LA,0.11786979284927998
811,LBX099LA,0.09203293250550627
811,LBXPCBLA,0.08994433159287973
811,LBX118LA,0.03537535314076112
811,LBX074LA,0.03504218333843595
811,LBXF05LA,0.02412694845900752
811,LBXHXCLA,0.020826828830277748
811,LBX194LA,0.02061274323627028
811,LBX187LA,0.01246868970299968
811,LBXF04LA,0.011835178389757152
811,LBXD05LA,0.005245200001576046
811,LBX180LA,0.0011920366054460237
811,LBXD03LA,6.376544445259928e-4
811,LBXD07LA,4.3059467639621765e-4
811,LBX153LA,3.441155728105512e-7
811,LBX170LA,2.700432041130182e-7
677,LBXF03LA,0.24688432327449686
677,LBXHXCLA,0.1820183734908241
677,LBXF08LA,0.14888585611919003
677,LBX118LA,0.13692640430351738
677,LBXPCBLA,0.06803351736961796
677,LBX153LA,0.05077282302247341
677,LBXD03LA,0.033137800199876756
677,LBX187LA,0.029198340031104723
677,LBXF04LA,0.021320910555030596
677,LBX099LA,0.021028446516746596
677,LBX138LA,0.019050315081493838
677,LBXF05LA,0.012172540553818015
677,LBX074LA,0.008486365204721163
677,LBXD05LA,0.007230800097688575
677,LBXD07LA,0.005148159746327564
677,LBX170LA,0.004500567476930934
677,LBX180LA,0.0035138825342498955
677,LBX194LA,0.0016905744218915415
709,LBXF03LA,0.29824150268004157
709,LBXPCBLA,0.23486674600620486
709,LBXHXCLA,0.21030586423171613
709,LBX099LA,0.07583080209473002
709,LBXF05LA,0.06367577145785638
709,LBX118LA,0.05006937459002724
709,LBXF08LA,0.0250130183389243
709,LBX074LA,0.0137029658080521
709,LBXD05LA,0.01074257520302502
709,LBX138LA,0.00644917378976332
709,LBXF04LA,0.003422933404952755
709,LBX187LA,0.003119347789207372
709,LBXD03LA,0.0025408844973231867
709,LBX194LA,0.002017156664970128
709,LBX153LA,6.149446093428247e-7
709,LBX170LA,5.673984492165853e-7
709,LBX180LA,4.631487069536221e-7
709,LBXD07LA,2.3795143704544547e-7
565,LBXF08LA,0.22665541258875352
565,LBX074LA,0.19040313572624915
565,LBXF03LA,0.12620983540809158
565,LBXPCBLA,0.07995482171621546
565,LBX187LA,0.06669161748463356
565,LBX170LA,0.06007343195374515
565,LBX099LA,0.04979629497295489
565,LBX118LA,0.040256075506139015
565,LBX194LA,0.03585560319410812
565,LBX153LA,0.035056535887027146
565,LBXHXCLA,0.0334939118416445
565,LBXF04LA,0.029530639171854223
565,LBX138LA,0.015556333857314933
565,LBX180LA,0.005679047984335797
565,LBXF05LA,0.004579813478116858
565,LBXD07LA,2.074151653164696e-4
565,LBXD03LA,4.240204019777314e-8
565,LBXD05LA,3.166145950660125e-8
51,LBXF03LA,0.44220412409030235
51,LBXD05LA,0.12709491500547196
51,LBXF04LA,0.07873763170176735
51,LBX118LA,0.06782836443893576
51,LBX099LA,0.04798374229156329
51,LBXF08LA,0.041496454455625345
51,LBXPCBLA,0.04137049099304443
51,LBXD03LA,0.03445412962469075
51,LBX074LA,0.032102066419073205
51,LBXHXCLA,0.026407351049517098
51,LBX194LA,0.020351535920697897
51,LBXF05LA,0.013086815331231233
51,LBX138LA,0.0079825881838527
51,LBXD07LA,0.006022443634492285
51,LBX153LA,0.005935961905512617
51,LBX170LA,0.00497118483312604
51,LBX180LA,0.0017273147354089833
51,LBX187LA,2.4288538568567364e-4
185,LBXF03LA,0.38235985014203067
185,LBX194LA,0.20185897596925148
185,LBXF08LA,0.1106019963190564
185,LBX099LA,0.09317009044082457
185,LBXPCBLA,0.048231086484882855
185,LBX170LA,0.04367822378380469
185,LBXHXCLA,0.034088240107204876
185,LBXF04LA,0.0231092198573467
185,LBX187LA,0.016716362796575266
185,LBX074LA,0.012302807146670239
185,LBX138LA,0.012042574095444764
185,LBXD03LA,0.008952620316464648
185,LBXF05LA,0.004831072214272389
185,LBXD05LA,0.0038471168385065687
185,LBX118LA,0.0023698756105150986
185,LBX180LA,0.0012114590340612874
185,LBX153LA,6.283324989397184e-4
185,LBXD07LA,9.634414443984637e-8
961,LBXF03LA,0.32350121026744055
961,LBX099LA,0.15081486281775774
961,LBXPCBLA,0.12998170018679772
961,LBXHXCLA,0.07713588892136125
961,LBXD05LA,0.0764743139926707
961,LBXF05LA,0.04741584381934519
961,LBXF08LA,0.027545428186335024
961,LBX074LA,0.02633773337629391
961,LBXF04LA,0.02386195089415266
961,LBX153LA,0.017255936014677252
961,LBX118LA,0.017009431779865455
961,LBX187LA,0.016635094364696162
961,LBXD03LA,0.01604242096667532
